,FullDate,Date_time,Date,DayDate,Month,Year,Week,Weekday,Day,Time,Timezone,UTC Time,Link,Heading,Data,City,State,Country,Category,Tags,Source,Summary,Negative_SentimentScore,Neutral_SentimentScore,Positive_SentimentScore,Aggregate_SentimentScore,Sentiment
951,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/the-rotating-musical-christmas-tree-new-way-to-enjoy-the-season-20569231,'The Rotating Musical Christmas Tree': New Way to Enjoy the Season Competes With Traditional Caroling.,Unknown,LOS ANGELES,MASSACHUSETTS.,USA,['Consumer Goods'],"['Christmas', 'Holiday', 'Invents Company', 'The Rotating Musical Christmas Tree']", Invents Company,"– that one would expect to find on a well-decorated tree; and some of these characters, enlivened through animatronics, would even “sing” the Christmas carols.
The Rotating Musical Christmas Tree is produced in ceramic, glass, or molded plastic for a one-piece, tabletop model, or in easy-to-assemble metal-and-plastic kits for the full-size models.
The Rotating Musical Christmas Tree is electrically powered.
Televised test marketing has recently been completed indicating strong consumer interest in the Rotating Musical Christmas Tree.
The Rotating Musical Christmas Tree is Patent Pending and was invented by Francisco Martinez Gonzalez of Los Angeles, CA who said, “The joy of the Christmas season begins with this fantastic novel tree.",0.0,0.86,0.14,0.9489,Positive
952,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-company-releases-the-fob-watch-bracelet-open-sesame-is-the-way-20569230,Invents Company Releases 'The Fob Watch/Bracelet': Open Sesame is the Way to Go When Using This Device.,Unknown,ELGIN, ILL.,USA,"['Fashion', 'Apparel Industry']","['Fashion', 'Invents Company', 'The Fob Watch/Bracelet']", Invents Company,"Not only multifunctional and stylish, the Fob Watch/Bracelet could also inspire and create increased security entry methods into buildings, homes, and more.
Televised test marketing has recently been completed indicating strong consumer interest in the Fob Watch/Bracelet.
It works perfectly and looks great too.”EDITOR'S NOTE: Development of this product is being handled by Invents Company.
For more information about licensing or sale, contact the Licensing Department at Invents Company Operations Center, P.O.
Box 1682, Murrells Inlet, SC 29576 212-620-2629 www.invents.comContact: Jeanne Nelson Media Dept: 10287 (646) 503-4817 Jeanne@invents.comSource: Invents Company",0.0,0.767,0.233,0.9747,Positive
953,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-unveils-the-sideways-hose-clamps-ease-of-use-makes-this-age-20569142,Invents Unveils 'The Sideways Hose Clamps': Ease of Use Makes This Age-Old Clamp Work to Perfection.,Unknown,RIVERSIDE, CALIF.,USA,['Construction'],"['Construction', 'Invents Company', 'The Sideways Hose Clamps']", Invents Company,"But, that is not the case with this simple hose clamp used in numerous applications in mechanics, construction, plumbing and many other areas.
Sideways Hose Clamps presents two new designs for the familiar, worm-gear metal hose clamp, each of which is intended to make hose clamps easier to install or remove even in tight spaces.
The function of the Sideways Hose Clamps is identical to that of a conventional clamp.
Televised test marketing has recently been completed indicating strong consumer interest in the Sideways Hose Clamps.
These clamps offer two highly significant design improvements over conventional hose clamps.",0.0,0.87,0.13,0.9145,Positive
954,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-unveils-ez-tickets-fast-and-furious-has-nothing-on-these-20569141,Invents Unveils 'EZ Tickets': Fast and Furious Has Nothing on These Movers and Shakers.,Unknown,NEW YORK,MASSACHUSETTS.,USA,['Travel'],"['Commute', 'EZ Tickets', 'Invents Company', 'Travel']", Invents Company,"It is an easy method to provide metropolitan commuters with an organized and convenient method of ticket payment and acquisition.
EZ Tickets would handily streamline the process of boarding a train.
EZ Tickets is an improvement to mass transit ticketing and is essentially a handheld device specially designed for use by mass transit personnel allowing them to sell and print out tickets to commuters.
Televised test marketing has recently been completed indicating strong consumer interest in EZ Tickets.
EZ Tickets is Patent Pending and was invented by Teresa Bates of Brooklyn, NY who said, “EZ Tickets provide the perfect way to move beyond and through the long lines of those waiting to buy tickets for their way home or to work.",0.0,0.792,0.208,0.9815,Positive
955,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-unveils-t-o-c-title-of-creation-invented-for-the-producer-20569143,Invents Unveils 'T.O.C.': Title of Creation (Invented for the Producer) Serves as a 'Tag'.,Unknown,OXNARD, CALIF.,USA,['Music'],"['Invents Company', 'Music', 'T.O.C.']", Invents Company,"Composers of music can easily lose their music which will be unclaimed because people are clueless and don’t have the T.O.C.
Title of Creation presents musical composers with a simple, effective means of identifying compositions as their own.
A unique software program that would digitally “tag” their beats in terms of when, where and by whom the beats were created, the T.O.C.
Title of Creation would also enable composers and producers to create a paper title for each composition, certifying and proving their artistic creation and ownership.
Title of Creation registers one’s creation and gives one the ability to print an official document – the ‘Title of Creation’.",0.043,0.769,0.187,0.9217,Positive
956,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-presents-the-tamiko-blondie-doll-aids-the-personal-confidence-20569144,Invents Presents 'The Tamiko Blondie Doll': Aids the Personal Confidence of Children With Albinism.,Unknown,NEW YORK,MASSACHUSETTS.,USA,"[""Children's Issues""]","['Albinism', 'Children', 'Invents Company', 'The Tamiko Blondie Doll', 'Toys']", Invents Company,"Baby dolls in the Tamiko Blondie Doll line feature soft fabric or molded rubber or plastic bodies, movable limbs, and realistically rendered faces and heads.
A Tamiko Blondie baby doll might be dressed in a diaper, a onesie, and comes prepackaged with a baby bottle, pacifier, and comparable accessory items.
A Tamiko Blondie high fashion doll might be dressed in contemporary fashions and boast fun accessories such as colorful shoes, purses, a cell phone and other goods.
The most notable aspect of the Tamiko Blondie Doll line is that each doll in the line would have albinism.
Televised test marketing has recently been completed indicating strong consumer interest in the Tamiko Blondie Doll.",0.0,0.915,0.085,0.8625,Positive
957,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-unveils-disappearance-never-touch-pet-waste-again-20569229,Invents Unveils 'Disappearance': Never Touch Pet Waste Again,Unknown,NORTH HOLLYWOOD, CALIF.,USA,['Pets'],"['Disappearance', 'Invents Company', 'Pets']", Invents Company,"Disappearance is a revolutionary new chemical spray specially designed to dissolve dog or pet waste into a bio-degradable and environmentally-friendly residue which will dissolve into the ground, without harming the earth.
The solution—when sprayed on dog waste through a trigger-activated spray-bottle—will swiftly dissolve dog waste into a bio-degradable and eco-friendly residue that will dissolve into the ground without harming the earth.
The retail Disappearance package consists of a starter bottle with a targeted spray tip applicator of the revolutionary formula.
For more information about licensing or sale, contact the Licensing Department at Invents Company Operations Center, P.O.
Box 1682, Murrells Inlet, SC 29576 212-620-2629 www.invents.comContact: Jeanne Nelson Media Dept: 6246 (646) 503-4817 Jeanne@invents.comSource: Invents Company",0.07,0.862,0.067,-0.0905,Negative
958,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-reveals-the-corn-plate-keeps-food-items-separated-in-their-own-20569145,Invents Reveals 'The Corn Plate': Keeps Food Items Separated in Their Own Space.,Unknown,PALOS HILLS, ILL.,USA,"['Food', 'Beverage Services']","['Food', 'Invents Company', 'Picky eaters', 'The Corn Plate']", Invents Company,"For anyone who's ever been challenged by food touching or food juices and gravies invading other menu items, the Corn Plate is the solution.
The Corn Plate keeps food items that are best enjoyed when separated from other menu choices in their place, providing a plate that is balanced, easy to carry, and user-friendly for all ages.
The Corn Plate can be manufactured as a heavy duty reinforced ecofriendly paper, plastic or Styrofoam in both reusable and disposable formats.
The Corn Plate comes in white as well as in a variety of colors and designs.
The Corn Plate works.”EDITOR'S NOTE: Development of this product is being handled by Invents Company.",0.012,0.862,0.126,0.9246,Positive
959,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/invents-unveils-the-viola-cordless-paint-sprayer-easy-to-use-equipment-20569140,Invents Unveils 'The Viola Cordless Paint Sprayer': Easy-to-Use Equipment Without Typical Required Accessories,Unknown,CHINO HILLS, CALIF.,USA,['Construction'],"['Construction', 'Home Remodel', 'Invents Company', 'Painting', 'The Viola Cordless Paint Sprayer']", Invents Company,"The Viola Cordless Paint Sprayer is a specially designed, portable, cordless paint carrier and sprayer configured specifically to store and spray paint without the hassles of heavy compressors or dangling cords.
This trigger operates the unit’s internal motor consisting of a lightweight, 18-volt turbine powered by an 18-volt lithium battery.
The Viola Cordless Paint Sprayer comes complete with a handy belt hook allowing the unit to be attached to the person for hands-free transport.
Televised test marketing has recently been completed indicating strong consumer interest in the Viola Cordless Paint Sprayer.
The Viola Cordless Paint Sprayer is Patent Pending and was invented by Joe Viola, Jr. of Chino Hills, CA who said, “This eliminated the need to juggle a heavy sprayer burden with large compressors and unwieldy cords.",0.022,0.929,0.048,0.5267,Positive
960,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/brian-farleys-new-book-in-other-words-is-a-book-about-a-journey-toward-20558159,"Brian Farley's New Book, 'In Other Words' is a Book About a Journey Toward Spiritual Enlightenment and Inspiration","
Recent release ""In Other Words"" from Covenant Books author Brian Farley is a profound account that delves into the idea of faith in God and covenant of salvation.
",GLOVERSVILLE, N.Y.,USA,['Books'],"['""In Other Words""', 'Brian Farley', 'Covenant Books']", Covenant Books,"Recent release ""In Other Words"" from Covenant Books author Brian Farley is a profound account that delves into the idea of faith in God and covenant of salvation.
Brian shares, “The finishing nails were chosen to end his precious life but had quite the opposite effect.
The finishing nails finished our Father’s plan that brought death temporarily to his chosen son.
But at the same time, the finishing nails opened the path to eternity for our souls.
Source: Covenant Books",0.062,0.853,0.085,-0.2382,Negative
961,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/gabriel-eastons-new-book-a-day-with-daddy-is-a-heartwarming-tale-of-a-20562508,"Gabriel Easton's New Book, 'A Day With Daddy' is a Heartwarming Tale of a Father and His New Baby's Endearing Relationship.","
Recent release ""A Day with Daddy"" from Covenant Books author Gabriel Easton is a feel-good narrative that shows a father's day-to-day activities with his child, and finding joy in them.
",THORNTON, CO,USA,['Books'],"['""A Day with Daddy""', 'Covenant Books', 'Gabriel Easton']", Covenant Books,"Recent release ""A Day with Daddy"" from Covenant Books author Gabriel Easton is a feel-good narrative that shows a father's day-to-day activities with his child, and finding joy in them.
Published by Covenant Books of Murrells Inlet, South Carolina, Gabriel Easton’s new book shows a paternal bond that only time can separate.
Covenant Books specializes in all genres of work which appeal to the Christian market.
For additional information or media inquiries, contact Covenant Books at 843-507-8373.
Source: Covenant Books",0.0,0.952,0.048,0.5859,Positive
962,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/readyplaygo-worlds-first-real-money-gaming-app-store-and-platform-20565731,ReadyPlayGo - World's First Real Money Gaming App Store and Platform,"
ReadyPlayGo is bringing the power of blockchain and the power of transparency into the gaming world.
",SANTA ANA, PHILIPPINES,USA,"['Cryptocurrency', 'Games', 'Play']","['app store', 'blockchain', 'gaming']", ReadyPlayGo,"However, all forms of real money gaming are not allowed on the Apple AppStore or Google Play which inevitably limits players choice when it comes to what and where to play.
ReadyPlayGo is introducing the world’s first real money gaming app store that aims to disrupt this industry by offering a wide variety of games on one platform and bringing the power of blockchain and transparency into the online gaming world.
ReadyPlayGo launches the world's first real money gaming platform.
Yobie Benajmin Founder & CEOThe RPG App Store is a fully compliant and licensed gaming platform that exposes game developers and publishers to net new revenue stream and new customers.
Detailed information about the RPG App Store and the Token Generation Event can be found at https://tge.readyplaygo.com.",0.012,0.951,0.038,0.5106,Positive
963,"Jul 23, 2018",2018-07-23 00:00:00,2018-07-23,23,Jul,2018,30,1,Monday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/helios-seeks-funding-for-a-step-in-sustainable-food-with-microgreens-20570690,Helios Seeks Funding for a Step in Sustainable Food With Microgreens,"
Introduces GroFast, in hopes to raise funds. To further develop ideas on urban food sustainability.
",LOS ANGELES,MASSACHUSETTS.,USA,"['Consumer Goods', 'Agriculture', 'Horticulture']","['crowdfunding', 'fundraising', 'herbs', 'kickstarter', 'microgreens', 'sustainability', 'sustainable food', 'urban apartments', 'urban food source', 'urban gardens', 'venture']", Helios Eos Pte. Ltd.,"GroFast Kickstarter campaign can be viewed here.
""GroFast by Helios is not just a product, but a movement to empower people with self-sustaining wholesome food sources.""
GroFast by Helios is not just a product, but a movement to empower people with self-sustaining wholesome food sources.
About Helios EosAt Helios Eos, we envision the creation of a safe haven where people can be well-nourished through diet and enjoy recreational breaks close to nature.
Our product that represents huge passion to taking a step towards a sustainable food source & environment for generations to come.",0.0,0.818,0.182,0.9568,Positive
964,"Jul 22, 2018",2018-07-22 00:00:00,2018-07-22,22,Jul,2018,29,0,Sunday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/founder-and-ceo-of-efatoora-yasmine-khan-is-announced-finalist-for-new-20571650,"Founder and CEO of eFatoora, Yasmine Khan is Announced Finalist for New Entrepreneur of the Year Award by Middle East Economic Digest SME Awards",Unknown,DUBAI, UNITED ARAB EMIRATES,USA,['Information Technology'],"['Blockchain', 'Dubai', 'e-Mal', 'eFatoora', 'paperless', 'retail', 'Smart contract', 'UAE']", eFatoora,"The definition makes the process seem simple and easy, but they journey of a true entrepreneur is far more challenging than defined.
Yasmine Khan, CEO/Founder of eFatoora, a Dubai based company founded in March 2017 started her journey of Entrepreneurship from the very day the eFatoora idea was born back in 2014.
Taking the drive further Yasmine Khan launched sister product of eFatoora, e-Mal a Smart Financial Services Platform based on the blockchain.
The major criterion for short listing New Entrepreneurs 2018 finalists was around the drive and about leadership in the workplace.
It’s not always about who comes to the market first, but more about who understands the value proposition to key stakeholders.",0.0,0.865,0.135,0.937,Positive
965,"Jul 21, 2018",2018-07-21 00:00:00,2018-07-21,21,Jul,2018,29,6,Saturday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/xcode-life-releases-free-do-it-yourself-tools-for-ancestry-dna-raw-20571081,Xcode Life Releases Free Do-It-Yourself Tools for Ancestry DNA Raw Data Holders,"
Xcode Life has announced the release of a suite of free DNA raw data analysis tools catering to the personal genomics community. These tools help in getting the most value out of raw data from ancestry DNA tests from various companies such as 23andMe, Ancestry DNA, Family Tree DNA, MyHeritage, Living DNA, among several others.
",CHENNAI, INDIA,USA,['e-Commerce'],"['23andMe raw data', 'Ancestry', 'Ancestry DNA data', 'DNA raw data analysis', 'Family Tree DNA data']", Xcode Life,"Xcode Life has announced the release of a suite of free DNA raw data analysis tools catering to the personal genomics community.
It is common for individuals to get their ancestry DNA test done by multiple companies such as 23andMe, Ancestry DNA and Family Tree DNA, among others.
For example, one can convert their raw data from Ancestry DNA to 23andMe or from Family Tree DNA format to Ancestry DNA format.
A common question that you come across among consumers who use third-party raw data analysis tools is 'which raw data file do I upload?'
Correctly so, since different companies provide raw data files in different formats and third-party tools are selective in accepting raw data formats.",0.0,0.95,0.05,0.7096,Positive
966,"Jul 21, 2018",2018-07-21 00:00:00,2018-07-21,21,Jul,2018,29,6,Saturday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/greatmats-hosts-make-my-barn-great-photo-contest-for-new-stall-mats-20570921,Greatmats Hosts 'Make My Barn Great' Photo Contest for New Stall Mats,"
Accepting Entries July 20 until Aug. 20, 2018
",MILLTOWN, WISC.,USA,['Horsemanship'],"['barn', 'Greatmats', 'horse barn', 'horse stall mats', 'photo contest', 'stall mats']", Greatmats,"Accepting Entries July 20 until Aug. 20, 2018Greatmats is hosting a ""Make My Barn Great"" photo contest July 20-Sept. 4.
The photo contest awards $500 worth of Greatmats horse stall mats to be divided among two winners.
The winners will receive new Greatmats horse stall mats and be featured on Greatmats.com.
Prizes:Grand Prize: $300 in Greatmats Horse Stall Mats2nd Prize: $200 in Greatmats Horse Stall MatsContest Timeline:Submission Period: July 20-Aug. 20, 2018Voting Period: Aug. 21-Sept. 4, 2018Winners named: Sept. 6, 2018Greatmats is a national horse stall mat supplier based in Milltown, Wisconsin, since 1999.
View all of Greatmats horse stall mat options at https://www.greatmats.com/horse-stall-mats.php.",0.088,0.714,0.198,0.9485,Positive
967,"Jul 21, 2018",2018-07-21 00:00:00,2018-07-21,21,Jul,2018,29,6,Saturday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/the-king-of-hillside-drive-essencia-20559926,The King of Hillside Drive: ESSENCIA,Unknown,LA JOLLA, CALIF.,USA,['Real Estate'],"['architecture', 'Christopher Guy', 'Dan Bilzerian', 'Design', 'Dream Homes', 'La Jolla', 'Luxury Listing']", Anderson White & Associates,"One of the most iconic architectural homes in La Jolla.
With top producing agents, Amber Anderson and Seth O'Byrne of Pacific Sotheby's International Realty, joining creative and marketing forces, 7455 Hillside Drive is officially on the market and ready to sell.
Located within the confines of the ultra-exclusive Hillside Drive, one of San Diego's most coveted neighborhoods, sits this opulent estate, affectionately known as Essencia.
Crafted by the greatest minds of architecture, the home was expertly designed by the renowned architectural firm Concepto Design Group.
Amber Anderson Luxury RealtorBoasting unrivaled views of La Jolla, this 9,200 square foot estate features numerous custom amenities and superior craftsmanship throughout.",0.0,0.848,0.152,0.9524,Positive
968,"Jul 21, 2018",2018-07-21 00:00:00,2018-07-21,21,Jul,2018,29,6,Saturday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/adam-civalier-reveals-his-top-three-dishes-as-he-discusses-passion-for-20570942,Adam Civalier Reveals His Top Three Dishes as He Discusses Passion for Thai Cuisine,"
New York restaurateur and commercial real estate investor Adam Civalier knows Thai food better than most
",ROCHESTER, N.Y.,USA,"['Real Estate', 'Restaurants, Bars,', 'Catering']","['Adam Civalier', 'Adam Civalier NY', 'Adam Civalier Rochester']", Adam Civalier,"New York restaurateur and commercial real estate investor Adam Civalier knows Thai food better than mostAs co-owner of Rochester-based restaurant KHONG, Adam Civalier's knowledge of Thai cuisine is, arguably, almost second to none.
Adam Civalier co-ownerSecond on the list for Adam Civalier is Gang Keow Wan, a sweet and spicy green curry.
""It has got to be Pad Thai, arguably the most famous Thai noodle dish,"" he suggests.
The restaurant's appetizers, soups and salads also get rave reviews from Adam Civalier.
Media Contact:Web Presence LLCEric Blankenship786-332-6554Source: Adam Civalier",0.043,0.893,0.064,0.4404,Negative
969,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/positivesingles-provides-love-support-for-newly-diagnosed-herpes-20570691,PositiveSingles Provides Love & Support for Newly Diagnosed Herpes Positive People,Unknown,LOS ANGELES,MASSACHUSETTS.,USA,['Dating'],"['herpes dating', 'herpes singles', 'hiv dating', 'hsvsingles', 'MPWH', 'positivesingles']", PositiveSingles.com,"Every year, there are more than 776,000 newly diagnosed herpes cases in the U.S., and many have turned to PositiveSingles, the largest and most complete herpes dating support community for freshly diagnosed single people, for love and support, according to head of the online community, the network plays a vital role in the lives of newly diagnosed HIV and herpes positive people.
According to PositiveSingles, most newly diagnosed people will suffer similar alone rather than reaching out, because society has seen them as outcasts.
While newly diagnosed herpes singles suffer tremendous emotional and physical injury, without proper treatment, there would be long-term adverse effects to both on body and mind.
Being a member of PositiveSingles helps new members to the community well prepared for what would happen to their body and mood.
Some 2000-plus anonymous stories have been published for newly diagnosed users who have been re-energized as they have come to realized being HIV and Herpes diagnosed is not the end of their lives.",0.076,0.779,0.145,0.8779,Positive
970,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/fort-smith-dental-center-partners-with-kisr-93-7-for-annual-school-20570923,Fort Smith Dental Center Partners With KISR 93.7 for Annual School Supply Giveaway,"
River Valley Smile Center Scheduled to Give Thousands of School Supplies to Area Students
",FORT SMITH, ARK.,USA,['Dentistry'],"['back to school event', 'Dr. Charles Liggett', 'Dr. Cole Johnson', 'Fort Smith dentist', 'KISR 93.7']", River Valley Smile Center,"River Valley Smile Center Scheduled to Give Thousands of School Supplies to Area StudentsRiver Valley Smile Center, a leading dental practice in Fort Smith, Arkansas, is once again partnering with KISR 93.7 for their annual school supply giveaway.
River Valley Smile Center has co-sponsored the annual event several times and the dental team looks forward to helping families and students each year.
River Valley Smile Center is committed to supporting their community and looks forward to more opportunities in the future.
River Valley Smile Center is a comprehensive dental practice located in Fort Smith, Arkansas.
Source: River Valley Smile Center",0.0,0.763,0.237,0.9722,Positive
971,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/breaking-ground-on-new-affordable-housing-complex-in-south-reno-on-20570803,"Breaking Ground on New Affordable Housing Complex in South Reno on July 24, 2018","
Reno-based GreenStreet Companies and Vintage Housing building 360-unit Steamboat by Vintage development.
",RENO, NEV.,USA,"['Housing', 'Community Planning', 'Development']","['affordable', 'development', 'housing', 'nevada', 'reno', 'schieve', 'south meadows']", GreenStreet Companies,"Reno-based GreenStreet Companies and Vintage Housing building 360-unit Steamboat by Vintage development.
Affordable housing in Northern Nevada is about to see some real change in South Reno.
Reno-based GreenStreet Companies and Vintage Housing are the developers of Steamboat by Vintage and Vintage at the Crossings.
Together, the principals of GreenStreet Companies and Vintage Housing have financed and built over 15,000 residential units of market rate and affordable multifamily housing, with over 3,000 units in the Reno-Sparks Area.
Source: GreenStreet Companies",0.0,1.0,0.0,0.0,Negative
972,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/inmexico-launches-brand-new-online-contest-best-inmexico-20569753,InMexico Launches Brand New Online Contest: Best InMexico,Unknown,SCOTTSDALE, ARIZ.,USA,"['Travel', 'Hospitality']","['contest', 'hospitality', 'luxury', 'mexico', 'resorts', 'tourism', 'travel']", InMexico,"​InMexico is proud to present the all-new Best InMexico Contest as the leading luxury publication for the best things to see and do in Mexico.
Now, they're turning things around and giving readers a voice by voting for their favorite resorts, restaurants, spas and more.
The Best InMexico contest will award winners with a 2018 winner’s logo, and be featured online and in the annual InMexico magazine along with other potential promotional opportunities.
Plus, winners will claim top bragging rights and the coveted title of the Best InMexico!
With new content daily, InMexico.com is your daily source for the best and most luxurious things to see and do in Mexico.",0.0,0.684,0.316,0.9922,Positive
973,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/sport-karate-phenom-takes-home-two-national-grand-championship-titles-20570908,Sport Karate Phenom Takes Home Two National Grand Championship Titles on Greatmats,"
Infinity National Championships Featured Champion Haley Glass 
",WISCONSIN DELLS, WIS.,USA,['Amateur Sports'],"[""America's Got Talent"", 'Greatmats', 'Haley Glass', 'Infinity National Championships', 'Logan', 'Martial Arts']", Greatmats,"Infinity National Championships Featured Champion Haley GlassHaving trained in the martial arts more than half of her life, Haley Glass has made a name for herself using her nine years or martial arts training (Shotokan Karate, Taekwondo, and Jiu-Jitsu) on the world stage.
""America's Got Talent"" & Logan""It was a very surreal experience,"" Glass said of performing on America's Got Talent.
Haley Glass Martial Artist/Actor""Working with Hugh Jackman and Dafnee Keen was amazing.
""I loved the location,"" she said of the Infinity National Championships.
This is something I not only apply in martial arts but also in school and life.""",0.0,0.838,0.162,0.9194,Positive
974,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/mao-shan-caf-official-opening-in-china-20570324,Mao Shan Café Official Opening in China,Unknown,GUANGZHOU, CHINA,USA,['Business Technology'],"['durian', 'maoshan cafe', 'tfp', 'The Funding Partners']", The Funding Partners,"Famed Hong Kong TV host/actress and vice president of the Hong Kong Performing Artiste Guild Maria Cordero graced the ribbon-cutting ceremony.
Famed Hong Kong TV host/actress and vice president of the Hong Kong Performing Artiste Guild Maria Cordero graced the ribbon cutting ceremony.
Mao Shan Café is a modern café that offers all-day dining within a modern setting.
Mao Shan Café aims to be a one-stop restaurant to enjoy the king of fruits in a fun and cozy setting.
The Mao Shan Café franchise expects to open their 100th store in China by 2020 and its 200th store by 2022, aiming to be listed on the main board of the China Exchange during that time.",0.013,0.9,0.087,0.8316,Positive
975,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/the-funding-partners-unlocks-blockchain-potential-at-blockchain-world-20570323,The Funding Partners Unlocks Blockchain Potential at Blockchain World Forum in Shenzhen,Unknown,SHENZHEN, CHINA,USA,['Business Technology'],"['blockchain', 'forum', 'tfp', 'The Funding Partners']", The Funding Partners,"The Funding Partners attended the Conference and EXPO in Shenzhen as one of the main sponsors during 5-7 July.
The Funding Partners was one of the main sponsors for the event and displayed the success of its blockchain supply chain technology to the event participants.
The Funding Partners was one of the main sponsors for the event and displayed the success of its blockchain supply chain technology to the event participants.
It was followed by a networking session where new ideas were exchanged and to spread The Funding Partners brand awareness.
Source: The Funding Partners",0.0,0.926,0.074,0.8126,Positive
976,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/fight-aging-and-freeze-the-clock-with-dr-muhammad-mirza-and-his-20570880,Fight Aging and Freeze the Clock With Dr. Muhammad Mirza and His Expertise on Botox,"
Wrinkles and crow's feet can be treated effectively with the use of botox.
",CEDAR GROVE, N.J.,USA,"['Medicine', 'Healthcare']","['Dr. Muhammed Mirza', 'Dr. Muhammed Mirza Cedar Grove', 'Dr. Muhammed Mirza New Jersey']", Dr. Muhammad Mirza,"Benefits of BotoxWhen speaking to experts such as Dr. Muhammad Mirza, the benefits of Botox become abundantly clear.
And with appointments with doctors like Dr. Muhammad Mirza taking anywhere between ten and thirty minutes, it’s very accessible and undisruptive for most peoples’ routines.
Yet the costs of many procedures are falling, and Dr. Muhammad Mirza is leading the charge in this regard.
Dr. Muhammad Mirza also offers a way for customers to pay in advance for a further cost reduction.
Media Contact:Web Presence, LLCEric Blankenship786-332-6554Source: Dr. Muhammad Mirza",0.032,0.857,0.11,0.8074,Positive
